,stage,step,loss,lr,iteration_time_ms,fwd_ms,bwd_ms,step_ms,compute_ms,comm_ms,comm_pct,throughput_tps,gpu_util,temp_c,alloc_gb,reserved_gb,peak_gb
0,0,0,10.964102745056152,1e-06,101.10540771484375,38.4081916809082,61.59260940551758,1.092447996139526,100.00080108642578,1.092447996139526,1.080633975013736,2592779.218489947,99,43.0,1.676525115966796,9.62109375,10.3182373046875
1,0,4,10.955840110778809,1e-06,102.2208023071289,38.724769592285156,61.49836730957031,1.988896012306213,100.22313690185547,1.988896012306213,1.9458531010550542,2564487.795863426,99,46.0,1.676525115966796,9.62109375,10.3182373046875
2,0,8,10.964770317077637,1e-06,101.00032043457031,38.58329772949219,61.44803237915039,0.9605439901351921,100.03133010864258,0.9605439901351921,0.9511101745677041,2595476.9140541614,99,49.0,1.676891326904296,9.626953125,10.3240966796875
3,0,12,10.95364761352539,1e-06,101.93513488769531,38.410335540771484,61.524993896484375,1.99068796634674,99.93532943725586,1.99068796634674,1.953071469739454,2571674.6270931126,99,52.0,1.676891326904296,9.626953125,10.3240966796875
4,0,16,10.956562042236328,9.500853328214714e-05,100.79436492919922,38.42252731323242,61.38809585571289,0.9757440090179441,99.81062316894531,0.9757440090179441,0.9681309449304921,2600780.313305583,99,54.0,1.675914764404296,9.626953125,10.3240966796875
5,0,20,10.949616432189941,9.500853328214714e-05,102.17046356201172,38.69807815551758,61.468448638916016,1.9957760572433472,100.1665267944336,1.9957760572433472,1.953534720087052,2565751.302879167,99,56.0,1.675914764404296,9.626953125,10.3240966796875
6,0,24,10.797664642333984,0.00015000000000000001,101.29510498046875,38.70105743408203,61.621246337890625,0.9648640155792231,100.32230377197266,0.9648640155792231,0.9526024239395751,2587923.671637888,99,58.0,1.677790641784668,9.626953125,10.3240966796875
7,0,28,10.794268608093262,0.00015000000000000001,102.37545776367188,38.684513092041016,61.680641174316406,2.002943992614746,100.36515426635742,2.002943992614746,1.956609555598084,2560613.7029945697,99,60.0,1.677790641784668,9.626953125,10.3240966796875
8,0,32,10.518221855163574,0.00015000000000000001,101.63609313964844,38.580223083496094,62.08198547363281,0.9656320214271541,100.6622085571289,0.9656320214271541,0.950164852303169,2579241.211483926,99,61.0,1.676403045654296,9.626953125,10.3240966796875
9,0,36,10.48284912109375,0.00015000000000000001,102.35801696777344,38.739967346191406,61.6099853515625,1.9999680519104,100.3499526977539,1.9999680519104,1.9540494385009621,2561050.0062983227,99,62.0,1.676403522491455,9.626953125,10.3416748046875
10,0,40,10.39753246307373,0.00014952996845400002,101.49478149414062,38.61702346801758,61.8895378112793,0.98003202676773,100.50656127929688,0.98003202676773,0.9656763467422431,2582832.3007437955,99,63.0,1.676891803741455,9.626953125,10.3416748046875
11,0,44,10.410284996032715,0.00014952996845400002,102.26175689697266,38.776512145996094,61.486080169677734,1.991680026054382,100.26259231567383,1.991680026054382,1.947771941697965,2563460.74969264,99,66.0,1.676891803741455,9.626953125,10.3416748046875
12,0,48,10.122536659240723,0.00014905993690800002,101.93408203125,38.82892990112305,62.064449310302734,1.031999945640564,100.89337921142578,1.031999945640564,1.0125053780266131,2571701.189398403,99,65.0,1.676403522491455,9.626953125,10.3416748046875
13,0,52,10.334941864013672,0.00014905993690800002,103.17926025390625,39.01225662231445,61.95711898803711,2.198528051376342,100.96937561035156,2.198528051376342,2.131019409265002,2540665.6275196113,99,67.0,1.676403522491455,9.626953125,10.3416748046875
14,0,56,10.210012435913086,0.00014858990536200002,102.13990020751953,39.09734344482422,62.055423736572266,0.979968011379241,101.15276718139648,0.979968011379241,0.959504324870571,2566519.053449212,99,66.0,1.676403522491455,9.626953125,10.3416748046875
15,0,60,10.195622444152832,0.00014858990536200002,103.359619140625,39.22304153442383,62.11260986328125,2.015487909317016,101.33565139770508,2.015487909317016,1.950136130705491,2536232.255687227,99,68.0,1.676403522491455,9.626953125,10.3416748046875
16,0,64,10.046690940856934,0.000148119873817,102.46041870117188,39.0596809387207,62.4087028503418,0.98303997516632,101.4683837890625,0.98303997516632,0.9595181198580861,2558490.423160859,99,67.0,1.6773028373718262,9.626953125,10.3416748046875
17,0,68,10.161788940429688,0.000148119873817,103.05443572998047,39.05635070800781,61.96112060546875,2.029567956924438,101.01747131347656,2.029567956924438,1.969554847084725,2543743.0047830283,99,67.0,1.676403522491455,9.626953125,10.3416748046875
18,0,72,10.169313430786133,0.000147649842271,102.2168960571289,38.93964767456055,62.295040130615234,0.974111974239349,101.23468780517578,0.974111974239349,0.9530607699594861,2564585.798550252,99,66.0,1.676891803741455,9.626953125,10.3416748046875
19,0,76,10.078766822814941,0.000147649842271,103.23353576660156,38.99903869628906,62.21392059326172,2.012160062789917,101.21295928955078,2.012160062789917,1.949293035667834,2539329.860721574,99,68.0,1.676891803741455,9.626953125,10.3416748046875
20,0,80,10.05066204071045,0.000147179810725,101.99225616455078,38.77180862426758,62.23871994018555,0.9729279875755311,101.01052856445312,0.9729279875755311,0.9540056989378211,2570234.3477632846,99,67.0,1.6777911186218262,9.626953125,10.3416748046875
21,0,84,10.072773933410645,0.000147179810725,103.26825714111328,38.904544830322266,62.37900924682617,1.976320028305053,101.28355407714844,1.976320028305053,1.9139283726952412,2538476.074422243,99,69.0,1.6777911186218262,9.626953125,10.3416748046875
22,0,88,9.9933500289917,0.00014670977917900002,102.17266845703125,38.968318939208984,62.22934341430664,0.9666560292243951,101.19766235351562,0.9666560292243951,0.9461777305735811,2565695.933744206,99,68.0,1.676403522491455,9.626953125,10.3416748046875
23,0,92,10.079755783081055,0.00014670977917900002,103.47929382324219,39.032833099365234,62.462974548339844,1.975296020507812,101.49580764770508,1.975296020507812,1.909031555950954,2533299.081532006,99,70.0,1.676403522491455,9.626953125,10.3416748046875
24,0,96,9.945375442504883,0.000146239747634,102.1112289428711,39.05033493041992,62.10166549682617,0.9502400159835811,101.1520004272461,0.9502400159835811,0.930674989858681,2567239.69257743,99,69.0,1.676403522491455,9.626953125,10.3416748046875
25,0,100,10.035928726196289,0.000146239747634,102.98457336425781,38.96736145019531,62.053184509277344,1.95686399936676,101.02054595947266,1.95686399936676,1.90028473231061,2545468.621526383,99,68.0,1.676403522491455,9.626953125,10.3416748046875
26,0,104,9.984550476074219,0.000145769716088,102.29043579101562,38.9119987487793,62.365760803222656,0.962368011474609,101.27775955200195,0.962368011474609,0.941282091792176,2562742.0391049366,99,68.0,1.676891803741455,9.626953125,10.3416748046875
27,0,108,9.996950149536133,0.000145769716088,103.3328628540039,39.09222412109375,62.25299072265625,1.9793920516967771,101.34521484375,1.9793920516967771,1.9157024749275222,2536888.9698756905,99,69.0,1.676891803741455,9.626953125,10.3416748046875
28,0,112,10.011188507080078,0.000145299684542,102.39078521728516,38.92345428466797,62.498817443847656,0.9553920030593871,101.42227172851562,0.9553920030593871,0.9332035603693971,2560230.3903002595,99,68.0,1.676891803741455,9.626953125,10.3416748046875
29,0,116,9.915130615234375,0.000145299684542,103.56633758544922,39.12287902832031,62.47321701049805,1.961984038352966,101.59609603881836,1.961984038352966,1.8945735926172451,2531169.9352476713,99,70.0,1.676891803741455,9.626953125,10.3416748046875
30,0,120,9.878451347351074,0.000144829652996,102.21590423583984,39.04108810424805,62.18137741088867,0.9841279983520501,101.22246551513672,0.9841279983520501,0.962881125791441,2564610.6832373426,99,69.0,1.676403522491455,9.626953125,10.3416748046875
31,0,124,9.952227592468262,0.000144829652996,103.5182113647461,39.1995849609375,62.337345123291016,1.97324800491333,101.53693008422852,1.97324800491333,1.906332344461196,2532346.6909251013,99,70.0,1.676403522491455,9.626953125,10.3416748046875
32,0,128,10.013294219970703,0.000144359621451,102.49702453613281,39.160640716552734,62.37388610839844,0.9534080028533931,101.53452682495117,0.9534080028533931,0.9302636494356511,2557576.682702507,99,69.0,1.676891803741455,9.626953125,10.3416748046875
33,0,132,9.936989784240723,0.000144359621451,103.21202850341797,38.97343826293945,62.269439697265625,1.960960030555725,101.24287796020508,1.960960030555725,1.900084404362238,2539859.0048185987,99,69.0,1.676891803741455,9.626953125,10.3416748046875
34,0,136,9.945577621459961,0.000143889589905,102.39724731445312,39.1987190246582,62.24281692504883,0.949248015880584,101.44153594970703,0.949248015880584,0.927083453240193,2560068.8189886427,99,68.0,1.676403522491455,9.626953125,10.3416748046875
35,0,140,9.802720069885254,0.000143889589905,103.30313873291016,39.05632019042969,62.2573127746582,1.9814399480819702,101.31363296508789,1.9814399480819702,1.9182327791721012,2537618.926350072,99,69.0,1.676403522491455,9.626953125,10.3416748046875
36,0,144,9.911869049072266,0.000143419558359,102.49523162841797,38.99699020385742,62.518272399902344,0.970752000808715,101.51526260375977,0.970752000808715,0.9472043619410311,2557621.4213590557,99,68.0,1.676891803741455,9.626953125,10.3416748046875
37,0,148,9.882155418395996,0.000143419558359,103.61958312988281,38.949886322021484,62.710784912109375,1.950719952583313,101.66067123413086,1.950719952583313,1.882727304452192,2529869.2783912616,99,70.0,1.676891803741455,9.626953125,10.3416748046875
38,0,152,9.834498405456543,0.000142949526813,102.37248229980469,39.11500930786133,62.285823822021484,0.961535990238189,101.40083312988281,0.961535990238189,0.939345189457176,2560688.1274236734,99,69.0,1.676891803741455,9.626953125,10.3416748046875
39,0,156,9.832304954528809,0.000142949526813,103.74041748046875,39.225345611572266,62.529598236083984,1.977344036102295,101.75494384765625,1.977344036102295,1.906199194340983,2526922.5473220595,99,70.0,1.676891803741455,9.626953125,10.3416748046875
40,0,160,9.749835014343262,0.00014247949526800002,145.43052673339844,51.89241409301758,61.7817268371582,31.746047973632812,113.67414093017578,31.746047973632812,21.830564387761097,1802537.6507131779,88,69.0,1.675915241241455,9.626953125,10.3416748046875
41,0,164,9.762118339538574,0.00014247949526800002,182.54541015625,51.835968017578125,61.64992141723633,69.04934692382812,113.48588943481445,69.04934692382812,37.8279549184565,1436048.1579658315,70,67.0,1.675915241241455,9.626953125,10.3416748046875
42,0,168,9.832207679748535,0.00014200946372200002,102.37849426269531,39.00620651245117,62.39971160888672,0.9634879827499391,101.40591812133789,0.9634879827499391,0.941187430232972,2560537.7563705784,99,68.0,1.676891803741455,9.626953125,10.3416748046875
43,0,172,9.775328636169434,0.00014200946372200002,103.52333068847656,39.076961517333984,62.45676803588867,1.9814399480819702,101.53372955322266,1.9814399480819702,1.9141541838132061,2532221.4640566995,99,69.0,1.676891803741455,9.626953125,10.3416748046875
44,0,176,9.713513374328613,0.000141539432176,102.53107452392578,39.07174301147461,62.481407165527344,0.971584022045135,101.55315017700195,0.971584022045135,0.9476581719920221,2556727.326005233,99,68.0,1.6777911186218262,9.626953125,10.3416748046875
45,0,180,9.703893661499023,0.000141539432176,103.62572479248047,39.175167083740234,62.488704681396484,1.954815983772277,101.66387176513672,1.954815983772277,1.8865477126293801,2529719.3387546013,99,70.0,1.6777911186218262,9.626953125,10.3416748046875
